uid expr treatment rep update lineage_perc
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 4700 0.971371
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 4800 0.979324
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 4900 0.972933
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5000 0.979604
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5100 0.986181
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5200 0.985088
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5300 0.992709
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5400 0.986151
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5500 0.991626
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5600 0.994218
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5700 0.991851
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5800 0.994179
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 5900 0.998231
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6000 0.993858
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6100 0.991649
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6200 0.99481
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6300 0.996237
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6400 0.99854
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 6900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 7900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 8900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 9900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 10900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 11900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 12900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 13900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 14900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 15900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 16900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 17900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 18900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 19900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 20900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 21900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 22900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 23900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 24900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 25900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 26900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 27900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 28900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29000 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29100 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29200 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29300 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29400 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29500 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29600 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29700 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29800 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 29900 1
reg_test_noisy_01_compnoqs_51 reg_test noisy_01_compnoqs 51 30000 1
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 0 0.506434
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 100 0.508441
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 200 0.519955
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 300 0.536882
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 400 0.538777
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 500 0.531503
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 600 0.544079
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 700 0.55901
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 800 0.573766
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 900 0.5813
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1000 0.603239
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1100 0.602996
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1200 0.620972
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1300 0.618198
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1400 0.631579
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1500 0.649912
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1600 0.65794
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1700 0.679005
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1800 0.685748
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 1900 0.687025
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 2000 0.708876
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 2100 0.700847
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 2200 0.697511
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 2300 0.715324
reg_test_noisy_01_compnoqs_52 reg_test noisy_01_compnoqs 52 2400 0.73078
