uid expr treatment rep update threshold
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 24400 88.6162
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 24500 87.7031
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 24600 86.7039
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 24700 85.2729
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 24800 86.5186
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 24900 87.8203
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25000 88.1376
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25100 88.2628
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25200 88.5883
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25300 89.5449
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25400 90.8446
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25500 90.2645
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25600 89.4837
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25700 89.1506
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25800 87.4786
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 25900 88.7056
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26000 88.7925
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26100 88.9822
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26200 88.8842
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26300 85.1904
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26400 82.4953
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26500 84.7387
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26600 87.598
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26700 87.8196
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26800 88.0848
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 26900 83.7893
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27000 86.979
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27100 87.8903
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27200 86.3981
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27300 86.0545
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27400 86.3677
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27500 84.3617
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27600 87.1262
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27700 85.6434
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27800 86.0647
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 27900 86.6053
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28000 86.3115
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28100 86.8863
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28200 87.1049
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28300 87.0182
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28400 88.254
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28500 88.1885
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28600 85.5346
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28700 81.1836
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28800 83.5547
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 28900 86.6211
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29000 86.6987
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29100 87.8698
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29200 88.3178
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29300 86.2867
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29400 87.3958
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29500 88.2291
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29600 87.2575
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29700 87.9432
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29800 87.658
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 29900 87.5422
reg_test_noisy_01_reg_51 reg_test noisy_01_reg 51 30000 88.3099
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 0 -nan
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 100 -nan
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 200 89.8125
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 300 62.5283
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 400 19.9686
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 500 53.8852
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 600 55.0327
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 700 48.7512
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 800 30.7511
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 900 44.1188
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1000 34.4354
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1100 36.7781
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1200 39.9548
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1300 48.8625
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1400 48.3207
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1500 25.8058
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1600 52.4142
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1700 43.4329
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1800 44.3484
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 1900 45.2314
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2000 42.266
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2100 32.8516
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2200 35.9449
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2300 28.5721
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2400 27.9237
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2500 19.7673
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2600 23.674
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2700 19.2307
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2800 25.0828
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 2900 27.8108
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3000 47.7079
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3100 47.1972
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3200 44.2933
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3300 40.554
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3400 49.8721
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3500 66.7324
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3600 49.0751
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3700 59.3168
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3800 48.5896
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 3900 37.0901
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4000 45.2226
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4100 58.2401
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4200 62.9414
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4300 81.7845
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4400 72.5076
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4500 79.7721
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4600 80.3856
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4700 76.7434
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4800 80.2843
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 4900 75.6115
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5000 84.3283
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5100 82.5597
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5200 84.5961
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5300 82.1498
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5400 85.038
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5500 82.7255
reg_test_noisy_01_reg_52 reg_test noisy_01_reg 52 5600 84.3312
