uid expr treatment rep update threshold
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 3800 82.1034
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 3900 79.1475
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4000 71.8538
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4100 64.5906
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4200 68.3966
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4300 81.584
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4400 80.2111
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4500 82.8812
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4600 87.2512
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4700 92.0188
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4800 91.4885
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 4900 89.129
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5000 89.8461
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5100 80.9807
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5200 92.2341
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5300 89.5396
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5400 86.586
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5500 86.1211
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5600 82.7055
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5700 86.3139
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5800 85.9887
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 5900 92.101
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6000 89.2875
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6100 92.9612
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6200 88.6335
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6300 90.2243
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6400 89.6744
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6500 90.8836
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6600 85.9335
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6700 90.9857
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6800 85.6451
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 6900 87.0568
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7000 91.4117
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7100 91.7612
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7200 90.9421
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7300 91.2152
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7400 91.4852
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7500 90.5129
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7600 87.8919
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7700 93.4051
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7800 93.0721
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 7900 87.188
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8000 92.7234
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8100 90.1192
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8200 88.935
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8300 89.3978
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8400 91.9716
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8500 80.7369
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8600 82.4915
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8700 80.1536
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8800 84.6603
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 8900 81.8194
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9000 92.7171
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9100 90.6204
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9200 88.9359
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9300 86.8277
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9400 89.1164
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9500 88.7394
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9600 88.2484
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9700 87.6309
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9800 86.7733
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 9900 82.862
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10000 87.9772
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10100 87.4699
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10200 85.3026
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10300 89.0251
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10400 90.8615
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10500 90.1646
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10600 87.838
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10700 87.2944
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10800 89.6142
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 10900 89.2047
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11000 88.9382
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11100 86.3237
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11200 87.2916
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11300 84.7567
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11400 82.8524
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11500 85.9206
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11600 85.7766
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11700 81.5795
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11800 85.9789
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 11900 84.3271
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12000 87.2932
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12100 87.8208
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12200 87.6498
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12300 83.0148
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12400 88.4279
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12500 89.3355
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12600 88.2109
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12700 87.3772
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12800 87.0437
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 12900 84.9955
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13000 85.6797
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13100 85.5402
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13200 86.3392
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13300 78.1133
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13400 89.3415
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13500 85.252
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13600 90.5314
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13700 82.3251
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13800 72.7661
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 13900 86.1136
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14000 89.345
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14100 85.7861
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14200 86.6645
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14300 87.5268
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14400 86.1595
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14500 88.6223
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14600 87.7304
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14700 86.0975
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14800 86.0784
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 14900 86.1812
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15000 81.5598
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15100 85.5099
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15200 87.8526
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15300 87.7959
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15400 86.4915
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15500 87.9411
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15600 88.5293
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15700 90.0923
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15800 90.2031
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 15900 88.8449
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16000 91.263
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16100 89.7181
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16200 90.2227
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16300 91.0454
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16400 90.555
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16500 91.0447
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16600 89.2545
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16700 88.6281
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16800 85.2048
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 16900 86.0753
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17000 87.1311
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17100 87.4812
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17200 85.195
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17300 82.4983
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17400 84.4912
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17500 87.4783
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17600 89.1554
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17700 87.0167
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17800 87.8245
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 17900 86.5176
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18000 89.279
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18100 85.9736
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18200 87.1832
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18300 87.9004
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18400 84.0298
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18500 86.8324
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18600 86.0795
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18700 80.663
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18800 82.1696
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 18900 83.9693
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19000 85.3439
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19100 89.6784
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19200 89.7001
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19300 85.6506
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19400 87.4216
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19500 85.0147
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19600 86.38
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19700 83.4306
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19800 84.5354
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 19900 79.0812
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20000 83.1032
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20100 86.1942
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20200 89.4772
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20300 88.2592
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20400 87.1337
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20500 88.0597
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20600 88.9019
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20700 88.6573
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20800 89.9574
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 20900 87.8309
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21000 89.2517
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21100 84.4155
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21200 85.2409
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21300 88.6394
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21400 90.0302
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21500 90.2999
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21600 88.8793
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21700 88.451
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21800 89.181
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 21900 89.9745
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22000 88.6529
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22100 89.6618
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22200 89.2492
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22300 89.1469
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22400 89.6991
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22500 89.6833
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22600 89.711
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22700 91.4454
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22800 90.0591
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 22900 90.9011
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23000 88.5067
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23100 90.0576
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23200 87.3093
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23300 87.7077
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23400 89.4341
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23500 89.671
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23600 88.9979
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23700 89.0475
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23800 88.1075
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 23900 89.0016
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24000 88.4364
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24100 89.9878
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24200 90.8356
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24300 89.8331
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24400 89.9238
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24500 88.9387
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24600 88.9934
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24700 87.8577
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24800 89.487
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 24900 89.484
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25000 88.8083
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25100 89.602
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25200 88.9453
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25300 86.9555
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25400 88.6976
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25500 87.1826
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25600 86.354
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25700 89.4836
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25800 88.5808
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 25900 90.5777
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26000 90.0433
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26100 89.115
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26200 91.4407
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26300 91.6311
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26400 90.2469
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26500 89.6139
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26600 90.0048
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26700 91.128
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26800 89.8493
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 26900 90.5256
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27000 90.6556
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27100 89.0737
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27200 91.113
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27300 92.0246
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27400 90.6449
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27500 91.7179
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27600 92.1964
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27700 92.8235
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27800 92.0268
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 27900 90.074
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28000 90.0741
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28100 90.866
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28200 89.8437
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28300 87.3549
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28400 87.1738
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28500 86.6919
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28600 89.6058
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28700 90.3101
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28800 88.946
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 28900 88.2239
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29000 86.9786
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29100 86.6643
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29200 82.7872
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29300 86.6764
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29400 87.2561
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29500 88.7316
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29600 86.1233
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29700 87.2597
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29800 88.9431
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 29900 89.3248
reg_test_noisy_1_reg_51 reg_test noisy_1_reg 51 30000 87.5819
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 0 -nan
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 100 -nan
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 200 89.8125
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 300 62.5283
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 400 19.9686
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 500 53.8852
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 600 49.5263
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 700 48.4868
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 800 31.8481
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 900 33.8943
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1000 29.6884
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1100 21.834
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1200 24.0641
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1300 24.967
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1400 34.4828
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1500 31.4863
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1600 32.538
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1700 36.0191
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1800 22.6897
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 1900 30.0076
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2000 33.5668
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2100 38.2326
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2200 29.3054
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2300 58.4015
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2400 67.1937
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2500 61.3271
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2600 57.142
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2700 56.2865
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2800 60.0589
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 2900 64.6878
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3000 54.2921
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3100 38.7388
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3200 60.1311
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3300 71.9057
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3400 63.4056
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3500 51.1738
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3600 44.7961
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3700 61.9006
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3800 73.2723
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 3900 58.9679
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4000 73.7813
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4100 55.4818
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4200 71.4033
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4300 58.7651
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4400 68.5392
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4500 48.5576
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4600 65.8428
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4700 50.6844
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4800 61.7744
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 4900 64.3376
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5000 57.3842
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5100 68.6284
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5200 47.2069
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5300 23.9924
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5400 24.4708
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5500 69.0299
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5600 80.2921
reg_test_noisy_1_reg_52 reg_test noisy_1_reg 52 5700 81.3521
