uid expr treatment rep update smart-explode quorum-sense nop-y
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3000 6038 218 837
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3100 5940 425 845
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3200 5992 245 1000
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3300 5937 250 1032
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3400 6245 267 1425
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3500 5969 246 1032
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3600 6214 476 1076
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3700 6184 250 1141
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3800 6132 271 1088
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 3900 6140 458 1041
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4000 6365 331 1134
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4100 5994 327 1028
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4200 6326 390 1123
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4300 6085 367 1087
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4400 6054 349 1059
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4500 6239 316 1273
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4600 6186 362 1154
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4700 6166 386 1077
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4800 6192 450 1103
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 4900 6188 404 1083
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5000 6066 404 1027
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5100 6235 566 1320
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5200 6201 454 1295
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5300 6199 466 1392
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5400 6135 464 1415
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5500 6127 480 1433
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5600 6115 593 1507
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5700 5991 546 1400
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5800 5966 617 1396
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 5900 6337 577 1466
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6000 6173 589 1501
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6100 6128 644 1505
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6200 6123 533 1490
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6300 6117 529 1464
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6400 6071 471 1488
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6500 6238 713 1527
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6600 6084 516 1684
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6700 6189 534 1614
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6800 6230 1151 1673
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 6900 6281 555 1668
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7000 6147 520 1638
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7100 6330 536 1863
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7200 6132 514 1701
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7300 6349 572 1828
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7400 6312 646 1830
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7500 6268 614 1964
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7600 6253 549 1861
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7700 6178 524 1876
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7800 6408 613 1952
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 7900 6315 614 1976
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8000 6329 586 2055
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8100 6340 478 2079
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8200 6353 393 2204
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8300 6377 395 2247
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8400 6621 362 2335
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8500 6738 365 2297
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8600 6493 386 2303
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8700 6554 298 2383
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8800 6469 459 2185
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 8900 6480 227 2244
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9000 6755 707 2274
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9100 6453 169 2337
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9200 6492 133 2280
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9300 6501 121 2258
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9400 6459 107 2324
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9500 6411 109 2301
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9600 6489 113 2561
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9700 6494 133 2342
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9800 6333 157 2311
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 9900 6582 234 2392
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10000 6552 227 2468
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10100 6467 219 2395
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10200 6496 198 2423
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10300 6688 257 2363
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10400 6603 94 2374
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10500 6550 85 2417
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10600 6492 718 2362
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10700 6529 307 2418
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10800 6525 683 2388
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 10900 6618 284 2449
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11000 6568 188 2685
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11100 6560 55 2450
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11200 6419 66 2401
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11300 6525 68 2365
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11400 6533 71 2372
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11500 6521 158 2474
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11600 6529 67 2593
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11700 6585 67 2665
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11800 6566 64 2562
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 11900 6609 75 2542
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12000 6638 74 2578
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12100 6833 87 2519
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12200 6546 258 2495
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12300 6539 41 2473
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12400 6626 64 2522
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12500 6536 62 2867
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12600 6630 82 2479
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12700 6535 46 2461
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12800 6511 57 2446
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 12900 6533 51 2524
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13000 6504 41 2511
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13100 6553 37 2646
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13200 6505 316 2603
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13300 6577 58 2595
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13400 6715 151 2573
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13500 6923 62 2598
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13600 6674 72 2591
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13700 6595 93 2567
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13800 6509 84 2508
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 13900 6461 88 2465
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14000 6571 87 2521
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14100 6383 96 2421
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14200 6659 100 2513
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14300 6575 400 2458
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14400 6455 253 2454
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14500 6315 120 2420
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14600 6351 98 2489
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14700 6324 124 2443
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14800 6152 136 2462
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 14900 6318 183 2601
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15000 6197 275 2574
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15100 6313 162 2698
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15200 6238 383 2754
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15300 6206 203 2948
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15400 6252 190 2935
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15500 6154 151 2718
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15600 6222 301 2695
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15700 6117 353 2734
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15800 6120 835 2799
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 15900 6068 570 2777
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16000 6032 461 2784
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16100 6026 324 2820
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16200 6062 329 2881
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16300 6011 435 2814
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16400 6246 262 2957
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16500 6071 305 2904
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16600 6015 239 2999
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16700 6078 246 3073
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16800 6120 452 3251
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 16900 6194 181 3235
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17000 5970 276 3202
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17100 6020 125 3254
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17200 6036 328 3277
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17300 6139 243 3362
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17400 6172 94 3413
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17500 6210 74 3465
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17600 6046 69 3389
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17700 6144 156 3404
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17800 6556 653 3475
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 17900 6055 245 3358
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18000 6001 659 3340
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18100 6073 86 3437
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18200 6114 73 3485
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18300 5989 73 3397
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18400 6046 70 3425
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18500 6025 69 3389
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18600 6099 90 3424
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18700 6046 107 3388
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18800 6040 87 3463
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 18900 5948 139 3450
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19000 6429 378 3447
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19100 6165 229 3395
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19200 5786 196 3445
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19300 6217 208 3412
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19400 6022 164 3346
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19500 5808 186 3418
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19600 5589 304 3339
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19700 5677 195 3352
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19800 5668 374 3360
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 19900 5778 192 3417
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20000 5808 428 3414
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20100 5762 207 3418
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20200 5864 368 3424
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20300 5738 184 3344
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20400 5651 188 3325
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20500 5618 184 3316
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20600 5680 190 3348
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20700 5791 246 3390
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20800 5792 242 3408
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 20900 5764 288 3412
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21000 5673 225 3447
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21100 5699 386 3457
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21200 5699 277 3430
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21300 5884 307 3634
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21400 5830 406 3434
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21500 5788 330 3428
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21600 5841 423 3371
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21700 5844 286 3386
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21800 5899 308 3403
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 21900 6230 458 3625
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22000 6162 389 3528
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22100 6094 386 3375
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22200 6245 365 3446
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22300 6258 429 3460
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22400 6177 436 3421
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22500 6235 468 3449
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22600 6537 432 3443
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22700 6269 417 3385
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22800 6477 441 3412
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 22900 6437 689 3408
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23000 6278 481 3401
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23100 6313 544 3382
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23200 6227 579 3377
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23300 6202 629 3367
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23400 6187 592 3379
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23500 6147 827 3328
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23600 6228 565 3391
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23700 6174 594 3349
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23800 6213 622 3578
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 23900 6229 621 3368
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24000 6360 711 3517
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24100 6336 703 3397
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24200 6535 661 3411
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24300 6344 682 3561
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24400 6299 668 3383
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24500 6304 613 3610
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24600 6456 682 3383
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24700 6473 626 3412
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24800 6529 655 3417
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 24900 6593 684 3428
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25000 6566 666 3409
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25100 6649 730 3390
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25200 6880 691 3518
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25300 6575 683 3351
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25400 6619 753 3388
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25500 6615 849 3372
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25600 6626 860 3310
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25700 6498 844 3282
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25800 6635 1005 3401
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 25900 6584 1280 3328
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26000 6613 1154 3396
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26100 6421 843 3334
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26200 6499 1163 3335
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26300 6584 922 3401
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26400 6463 1028 3331
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26500 6573 1436 3411
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26600 6719 1176 3427
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26700 6458 1207 3390
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26800 6568 1229 3437
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 26900 6490 1301 3376
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27000 6531 1124 3395
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27100 6658 1249 3434
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27200 6679 1312 3480
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27300 6511 1432 3401
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27400 6497 1359 3403
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27500 6411 1602 3417
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27600 6559 1513 3496
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27700 6412 1449 3390
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27800 6537 1496 3459
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 27900 6567 1441 3444
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28000 6661 1367 3406
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28100 6496 1421 3419
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28200 6307 1746 3334
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28300 6503 1447 3442
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28400 6493 1518 3423
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28500 6609 1491 3650
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28600 6490 1485 3352
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28700 6352 1527 3338
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28800 6452 1552 3504
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 28900 6446 1591 3424
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29000 6457 1627 3428
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29100 6198 1601 3336
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29200 6371 1609 3444
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29300 6382 1674 3410
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29400 6322 1688 3405
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29500 6381 1794 3444
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29600 6258 1826 3400
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29700 6449 1997 3641
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29800 6324 2007 3724
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 29900 6643 2028 3512
reg_test_noisy_01_nopy_51 reg_test noisy_01_nopy 51 30000 6417 1968 3423
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 0 0 0 0
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 100 0 0 1
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 200 20 20 16
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 300 122 301 49
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 400 327 341 115
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 500 829 898 306
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 600 1380 726 477
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 700 2452 743 928
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 800 2679 826 648
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 900 3189 629 730
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 1000 3174 609 686
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 1100 3351 646 689
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 1200 3223 655 696
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 1300 3751 627 707
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 1400 3412 615 673
reg_test_noisy_01_nopy_52 reg_test noisy_01_nopy 52 1500 3491 814 747
